,time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4,TRG
0,3.783203125,3776.10009765625,4253.9677734375,8710.0712890625,527.7357177734375,-1097.5626220703125,3406.488037109375,-6204.51708984375,6500.5859375,4418.59228515625,-9818.1005859375,-3497.7333984375,-3091.526123046875,-2993.45166015625,769.4710693359375,5668.91162109375,5433.58203125,-5.099999904632568,-17.700000762939453,-3304.354736328125,-4661.22265625,-17.100000381469727,-8050.50146484375,5827.3955078125,4573.9501953125,0.0
0,3.78662109375,-1820.0999755859375,-1817.5989990234375,-7086.11865234375,7359.83056640625,9823.5,6943.1640625,9809.1005859375,-1574.484619140625,-13771.2802734375,3246.732666015625,6635.4501953125,3838.22216796875,-9828.6005859375,-9826.2001953125,-8534.2353515625,-5558.86181640625,-5.400000095367432,-17.700000762939453,9816.2998046875,9749.7373046875,-17.399999618530273,7415.57568359375,-8989.0517578125,-8932.7890625,0.0
0,3.7900390625,-5332.5,-6118.07958984375,-9828.900390625,2226.619140625,6362.92529296875,1070.302001953125,9018.7919921875,-6842.4228515625,-15317.787109375,9817.7998046875,4255.20654296875,4424.955078125,-3997.667724609375,-6886.556640625,-9492.041015625,-7248.18115234375,-6.0,-17.399999618530273,-2076.6806640625,9825.2998046875,-17.700000762939453,9836.69921875,-9355.3779296875,-7437.49951171875,0.0
0,3.793212890625,-4834.2001953125,-5987.5439453125,-6211.75244140625,-7980.16748046875,-7849.0263671875,-6171.93505859375,9809.1005859375,-5880.96923828125,-6333.31591796875,5350.69677734375,-4330.0849609375,968.4840698242188,5479.99658203125,2482.938720703125,-2172.143798828125,-2462.627197265625,-5.699999809265137,-17.100000381469727,-9816.6005859375,-3051.609375,-17.700000762939453,-538.5613403320312,580.3153686523438,1331.4097900390625,0.0
0,3.796630859375,-776.4000244140625,-1695.765625,8097.56396484375,-9819.900390625,-9823.80078125,-5127.73046875,9457.0537109375,1390.6949462890625,5007.73779296875,-9563.419921875,-9814.5,-5656.943359375,4887.30517578125,7078.77392578125,7829.66748046875,5640.87890625,-5.699999809265137,-17.700000762939453,-9768.068359375,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9735.708984375,0.0
0,3.800048828125,2028.300048828125,2084.972412109375,7718.72216796875,-1712.9683837890625,-2707.48095703125,3209.406005859375,9809.1005859375,4877.310546875,1325.5777587890625,-9818.1005859375,-5071.68359375,-3557.310546875,-4680.04296875,-569.4566040039062,3895.953369140625,4197.3115234375,-6.0,-17.399999618530273,-6763.591796875,-4900.505859375,-17.399999618530273,-8036.69189453125,5496.08642578125,3691.636474609375,0.0
0,3.80322265625,-485.1000061035156,-510.740234375,-6296.93896484375,8994.5830078125,9823.5,7001.65869140625,9698.0380859375,-599.261962890625,-12077.486328125,3119.39208984375,7485.7724609375,4776.09423828125,-9237.708984375,-9199.46875,-7505.404296875,-4422.03369140625,-5.099999904632568,-17.700000762939453,9505.0380859375,9754.234375,-17.399999618530273,7426.68310546875,-8596.9873046875,-7687.06396484375,0.0
0,3.806640625,-4308.89990234375,-5233.43701171875,-9828.900390625,3112.471923828125,6863.5888671875,1006.7078247070312,9809.1005859375,-6108.7607421875,-14360.42578125,9817.7998046875,4887.1826171875,5104.1240234375,-2737.5986328125,-5866.0927734375,-9038.3125,-6405.47412109375,-6.0,-17.399999618530273,-3778.28857421875,9825.2998046875,-17.700000762939453,9836.69921875,-9136.599609375,-6525.2265625,0.0
0,3.81005859375,-3675.0,-4816.62255859375,-5077.92529296875,-6839.88671875,-7109.423828125,-6048.9462890625,9809.1005859375,-4973.994140625,-5155.0244140625,5259.01171875,-3271.0009765625,1902.4544677734375,6752.6630859375,3865.647705078125,-645.2298583984375,-1456.1856689453125,-5.400000095367432,-17.700000762939453,-9816.6005859375,-2785.039306640625,-17.100000381469727,-516.6466064453125,1560.77587890625,2670.90869140625,0.0
0,3.813232421875,-24.299999237060547,-827.9273681640625,8535.796875,-9819.900390625,-9823.80078125,-5145.4287109375,9608.830078125,1929.791259765625,5817.8134765625,-9591.8837890625,-9814.5,-5255.6845703125,5954.20947265625,8140.0205078125,8694.869140625,6197.876953125,-6.0,-17.700000762939453,-9816.6005859375,-9825.6005859375,-17.100000381469727,-9837.0,9806.7001953125,9816.900390625,0.0
0,3.816650390625,2675.39990234375,2890.693603515625,8341.7265625,-882.8560180664062,-2237.396728515625,3078.617919921875,9809.1005859375,5303.55810546875,1914.723388671875,-9818.1005859375,-4484.634765625,-3666.85400390625,-3860.593017578125,33.58564376831055,4649.37109375,4573.7509765625,-5.099999904632568,-17.100000381469727,-5656.947265625,-4841.134765625,-17.100000381469727,-8024.083984375,5655.0068359375,4010.108154296875,0.0
0,3.820068359375,209.6999969482422,398.2093505859375,-5562.65087890625,9819.599609375,9823.5,6902.66796875,9013.404296875,-105.66407775878906,-11414.697265625,3225.7587890625,8617.0400390625,4713.6689453125,-8451.251953125,-8549.345703125,-6793.04443359375,-4086.753173828125,-5.699999809265137,-17.700000762939453,9816.2998046875,9755.134765625,-17.399999618530273,7438.0908203125,-8482.958984375,-7397.353515625,0.0
0,3.8232421875,-3945.300048828125,-4622.1689453125,-9828.900390625,3498.759033203125,6941.83642578125,1034.9052734375,9809.1005859375,-5910.00439453125,-14065.8525390625,9817.7998046875,5390.0673828125,4805.8056640625,-2121.511474609375,-5522.1396484375,-9030.2197265625,-6308.13525390625,-6.300000190734863,-17.100000381469727,-1390.3455810546875,9825.2998046875,-17.399999618530273,9836.69921875,-9252.1240234375,-6776.58837890625,0.0
0,3.82666015625,-1425.9000244140625,-2298.3310546875,-2239.458251953125,-4334.5654296875,-5560.064453125,-6030.0478515625,-3065.4375,-3326.173583984375,-1546.50732421875,5412.71923828125,-986.0026245117188,2499.691162109375,8295.2802734375,5817.2138671875,2078.04150390625,83.82005310058594,-6.300000190734863,-17.700000762939453,-9816.6005859375,-2587.73583984375,-17.100000381469727,-515.7460327148438,2494.84716796875,4149.12158203125,0.0
0,3.830078125,3532.199951171875,3164.368896484375,9828.599609375,-7480.6015625,-9823.80078125,-4897.3515625,-9809.400390625,4727.94384765625,11488.33984375,-9540.947265625,-9182.5244140625,-3835.220947265625,8819.28515625,9825.8994140625,9819.900390625,8877.4150390625,-5.099999904632568,-17.100000381469727,-9816.6005859375,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9816.900390625,0.0
0,3.833251953125,5557.7998046875,6099.474609375,9481.552734375,2574.24755859375,388.8387756347656,3258.001708984375,-9551.052734375,7611.1064453125,6775.17529296875,-9818.1005859375,-1848.6051025390625,-2530.00341796875,-443.6187744140625,3257.507568359375,7600.10595703125,6728.7373046875,-6.0,-17.399999618530273,-2537.13330078125,-4571.2666015625,-17.399999618530273,-8024.083984375,6770.4453125,6156.12255859375,0.0
0,3.836669921875,2698.800048828125,3267.897216796875,-2738.882080078125,9819.599609375,9823.5,7299.2314453125,-9779.763671875,2045.931884765625,-7143.39111328125,3480.14013671875,9814.2001953125,5877.23046875,-5711.25390625,-6180.9580078125,-4222.91357421875,-2139.3642578125,-5.400000095367432,-17.399999618530273,9816.2998046875,9825.2998046875,-17.100000381469727,7438.69091796875,-8110.3486328125,-5748.0712890625,0.0
0,3.840087890625,-1258.5,-1650.153076171875,-9828.900390625,6246.52099609375,8360.482421875,1569.456298828125,-9809.400390625,-3596.170654296875,-9647.259765625,9817.7998046875,7905.6923828125,6319.90625,738.4647216796875,-2705.143798828125,-5866.40673828125,-4191.90380859375,-5.400000095367432,-17.700000762939453,2677.33642578125,9825.2998046875,-17.700000762939453,9836.69921875,-8357.259765625,-4449.01806640625,0.0
0,3.84326171875,-1200.0,-1858.1102294921875,-1518.3682861328125,-4108.90625,-4917.89599609375,-5601.6875,-9588.7724609375,-2896.333251953125,-883.718505859375,5500.80908203125,-327.6691589355469,2820.218505859375,9221.8115234375,6192.0537109375,2122.994873046875,390.85980224609375,-6.0,-17.399999618530273,-9636.552734375,-2326.263427734375,-16.799999237060547,-513.94482421875,2777.9716796875,4235.10546875,0.0
0,3.8466796875,2154.0,1763.8843994140625,9374.76953125,-8918.4638671875,-9823.80078125,-4827.158203125,-9809.400390625,3737.754638671875,9868.1904296875,-9527.46484375,-9611.728515625,-4654.24560546875,7939.24609375,9628.884765625,9819.900390625,7759.814453125,-6.0,-17.399999618530273,-9816.6005859375,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9816.900390625,0.0
0,3.85009765625,4499.10009765625,5148.8134765625,9342.07421875,1270.3416748046875,-505.1606140136719,3312.5966796875,-9528.6015625,6880.13818359375,5744.169921875,-9818.1005859375,-2570.435791015625,-3215.47509765625,-1817.6671142578125,1796.8319091796875,6607.53662109375,5874.91455078125,-5.400000095367432,-17.700000762939453,-1497.894287109375,-4647.1298828125,-17.399999618530273,-8020.4814453125,6141.3466796875,5096.447265625,0.0
0,3.853271484375,1664.4000244140625,2182.19921875,-3720.032470703125,9819.599609375,9823.5,7051.154296875,-9809.400390625,1084.4786376953125,-8100.7529296875,3582.312255859375,9814.2001953125,4821.7119140625,-6973.72265625,-7476.404296875,-5470.21826171875,-3112.4580078125,-5.699999809265137,-17.700000762939453,9816.2998046875,9781.2216796875,-17.399999618530273,7434.18798828125,-8411.130859375,-6938.67041015625,0.0
0,3.856689453125,-2337.0,-2596.9130859375,-9828.900390625,5295.63720703125,7904.189453125,1311.1800537109375,-9526.8046875,-4517.513671875,-10678.2646484375,9817.7998046875,7363.57080078125,5339.41748046875,-600.1900634765625,-4046.17041015625,-7120.3046875,-5151.478515625,-5.699999809265137,-17.700000762939453,3940.9599609375,9825.2998046875,-17.100000381469727,9836.69921875,-8882.20703125,-5721.107421875,0.0
0,3.85986328125,-1834.800048828125,-2551.300537109375,-2291.350341796875,-4913.845703125,-5525.8876953125,-5794.869140625,-9809.400390625,-3479.1318359375,-1546.50732421875,5590.99560546875,-783.5306396484375,2175.262451171875,8594.6259765625,5349.41357421875,1231.4208984375,-347.8982849121094,-5.699999809265137,-17.399999618530273,-9034.3994140625,-2536.160888671875,-17.399999618530273,-578.1879272460938,2015.39111328125,3315.94140625,0.0
0,3.86328125,1581.300048828125,1210.83251953125,9098.8115234375,-9464.1796875,-9823.80078125,-4820.55859375,-9809.400390625,3176.5078125,9352.6875,-9499.5986328125,-9814.5,-5025.79296875,7580.2119140625,9415.3759765625,9794.126953125,7193.50341796875,-5.699999809265137,-17.100000381469727,-9816.6005859375,-9825.6005859375,-16.799999237060547,-9837.0,9806.7001953125,9816.900390625,0.0
0,3.86669921875,3704.39990234375,4279.775390625,8789.8583984375,371.302978515625,-1301.4256591796875,3211.506103515625,-6475.73681640625,6176.708984375,4565.87890625,-9818.1005859375,-3130.528564453125,-4017.393310546875,-3046.542236328125,471.9982604980469,5479.5087890625,5107.615234375,-5.400000095367432,-17.100000381469727,-464.04766845703125,-4749.6796875,-17.100000381469727,-8047.19873046875,5294.9658203125,3766.53564453125,0.0
0,3.869873046875,-1875.0,-1604.54052734375,-6993.4326171875,7285.8095703125,9823.5,6655.79052734375,9809.1005859375,-1909.736083984375,-13550.3505859375,3689.278076171875,7212.615234375,2477.182373046875,-9828.6005859375,-9826.2001953125,-8637.328125,-6117.962890625,-5.699999809265137,-17.100000381469727,9816.2998046875,9726.34765625,-16.799999237060547,7412.5732421875,-9292.228515625,-9327.9580078125,0.0
0,3.873291015625,-5264.39990234375,-5869.61181640625,-9828.900390625,2241.303466796875,6261.59326171875,771.5293579101562,9033.162109375,-7086.07861328125,-15170.5,9817.7998046875,4933.90673828125,2997.888916015625,-4291.01416015625,-7110.8603515625,-9572.357421875,-7797.96875,-6.0,-17.700000762939453,3671.039306640625,9825.2998046875,-17.399999618530273,9836.69921875,-9508.9111328125,-8255.9990234375,0.0
0,3.876708984375,-4755.89990234375,-5754.97998046875,-5975.3876953125,-7935.814453125,-7876.60791015625,-6438.91064453125,9809.1005859375,-6107.5634765625,-6259.67236328125,5712.94287109375,-3694.215087890625,-189.07498168945312,5120.3623046875,2067.6162109375,-2491.312255859375,-3030.4404296875,-6.0,-17.700000762939453,-9148.2392578125,-3272.601318359375,-17.399999618530273,-598.90185546875,-556.3724975585938,12.583081245422363,0.0
0,3.8798828125,-589.5,-1151.4161376953125,8356.724609375,-9819.900390625,-9823.80078125,-5333.51171875,9446.576171875,1275.4522705078125,5228.66796875,-9456.751953125,-9814.5,-7061.2001953125,4541.7685546875,6731.22314453125,7542.26611328125,5065.55517578125,-5.699999809265137,-17.399999618530273,-9816.6005859375,-9825.6005859375,-17.100000381469727,-9837.0,9806.7001953125,8571.474609375,0.0
0,3.88330078125,2076.60009765625,2588.5107421875,8030.67431640625,-1535.8577880859375,-2734.462890625,2813.742431640625,9809.1005859375,4693.5205078125,1325.5777587890625,-9818.1005859375,-4411.8525390625,-5459.76513671875,-5300.92919921875,-1354.52099609375,3392.776123046875,3392.158447265625,-5.699999809265137,-17.399999618530273,400.53692626953125,-5079.818359375,-17.100000381469727,-8056.205078125,4141.51806640625,1489.5970458984375,0.0
0,3.88671875,-393.8999938964844,87.92414093017578,-5904.29931640625,9217.244140625,9823.5,6567.298828125,9694.7451171875,-764.4931030273438,-12151.12890625,3799.5400390625,8548.451171875,2774.600341796875,-9828.6005859375,-9482.546875,-7849.447265625,-5308.30322265625,-5.400000095367432,-17.700000762939453,9816.2998046875,9703.859375,-17.700000762939453,7396.962890625,-9129.1181640625,-9041.8427734375,0.0
0,3.889892578125,-4199.39990234375,-4536.6455078125,-9828.900390625,3389.3759765625,6794.63525390625,698.0360717773438,9809.1005859375,-6233.28271484375,-14213.138671875,9817.7998046875,5870.7890625,3116.435791015625,-3563.6474609375,-6446.04443359375,-9289.7509765625,-7306.46484375,-5.699999809265137,-17.700000762939453,7119.791015625,9825.2998046875,-17.100000381469727,9836.69921875,-9593.609375,-8309.92578125,0.0
0,3.893310546875,-3575.699951171875,-4127.93310546875,-4377.83203125,-6593.849609375,-7153.49365234375,-6487.2060546875,9809.1005859375,-5114.08154296875,-5155.0244140625,5891.81884765625,-2122.062255859375,-212.1841583251953,5931.41357421875,2973.229248046875,-1271.5792236328125,-2436.189208984375,-5.699999809265137,-17.399999618530273,-5689.9013671875,-3120.875244140625,-17.700000762939453,-662.2443237304688,-484.24456787109375,69.20694732666016,0.0
0,3.896728515625,42.29999923706055,-104.42867279052734,8766.162109375,-9819.900390625,-9823.80078125,-5695.2783203125,9586.3779296875,1718.463134765625,5965.099609375,-9382.7451171875,-9814.5,-7609.517578125,4844.712890625,7036.4921875,7977.1142578125,5119.93310546875,-5.400000095367432,-17.700000762939453,-9816.6005859375,-9825.6005859375,-16.799999237060547,-9837.0,9806.7001953125,8091.220703125,0.0
0,3.89990234375,2725.5,3584.484130859375,8730.4677734375,-676.9761352539062,-2237.396728515625,2581.263671875,9809.1005859375,5162.5732421875,1988.3665771484375,-9818.1005859375,-3666.3603515625,-5777.5908203125,-4906.50146484375,-1021.0635986328125,3950.79638671875,3549.283447265625,-5.099999904632568,-17.399999618530273,3984.09912109375,-5043.5361328125,-17.399999618530273,-8078.419921875,3898.79736328125,1133.3760986328125,0.0
0,3.9033203125,382.79998779296875,1282.5521240234375,-4898.8525390625,9819.599609375,9823.5,6561.29931640625,8996.041015625,-79.62222290039062,-11341.0546875,4071.59912109375,9517.98046875,2858.633544921875,-9438.9716796875,-9197.66796875,-7267.15185546875,-4978.43017578125,-5.400000095367432,-17.399999618530273,9816.2998046875,9703.5595703125,-17.399999618530273,7369.34423828125,-9087.81640625,-9003.7939453125,0.0
0,3.90673828125,-3759.89990234375,-3736.02587890625,-9828.900390625,3964.7607421875,6943.3349609375,675.2381591796875,9809.1005859375,-5884.8603515625,-14139.49609375,9817.7998046875,6454.244140625,2932.462890625,-3357.5849609375,-6368.677734375,-9385.3515625,-7244.87646484375,-5.699999809265137,-17.399999618530273,9202.7626953125,9825.2998046875,-17.700000762939453,9836.69921875,-9807.0,-8747.337890625,0.0
0,3.909912109375,-1255.5,-1232.4383544921875,-1162.3226318359375,-3878.75244140625,-5483.61572265625,-6531.001953125,-3526.45068359375,-3267.205078125,-1325.5777587890625,6176.76171875,26.956329345703125,131.1520233154297,7719.08642578125,5132.0068359375,1391.155029296875,-973.3941650390625,-6.0,-17.399999618530273,2299.866943359375,-3017.42578125,-17.100000381469727,-748.1019287109375,239.4287109375,1102.2178955078125,0.0
0,3.913330078125,3620.39990234375,4162.44287109375,9828.599609375,-7100.60791015625,-9823.80078125,-5412.70458984375,-9809.400390625,4706.3916015625,11414.697265625,-9266.490234375,-8301.3515625,-6325.30810546875,8211.896484375,9825.8994140625,9819.900390625,7724.36328125,-5.400000095367432,-17.100000381469727,-7479.28564453125,-9825.6005859375,-16.799999237060547,-9837.0,9806.7001953125,9816.900390625,0.0
0,3.916748046875,5613.0,7034.83154296875,9672.3232421875,2920.07763671875,380.4444274902344,2829.640869140625,-9605.5361328125,7641.3388671875,6848.81787109375,-9818.1005859375,-1128.87109375,-4507.1875,-1892.6533203125,2246.639892578125,7217.703125,5684.7421875,-5.699999809265137,-17.399999618530273,8036.80224609375,-4757.4755859375,-17.100000381469727,-8097.03271484375,5239.29833984375,3440.57373046875,0.0
0,3.919921875,3049.800048828125,4318.4853515625,-1976.3983154296875,9819.599609375,9823.5,7166.34375,-9745.3369140625,2240.1982421875,-7217.0341796875,4205.8310546875,9814.2001953125,4633.2373046875,-6615.888671875,-6817.8857421875,-4691.626953125,-2851.08349609375,-5.699999809265137,-17.399999618530273,9814.5029296875,9795.615234375,-17.700000762939453,7362.43994140625,-8805.2900390625,-7945.6162109375,0.0
0,3.92333984375,-996.9000244140625,-676.085693359375,-9606.0341796875,6577.96630859375,8369.1767578125,1416.770263671875,-9809.400390625,-3370.77392578125,-9647.259765625,9817.7998046875,8187.236328125,5139.837890625,-320.94122314453125,-3389.451171875,-6171.1904296875,-4866.36962890625,-5.699999809265137,-17.399999618530273,9816.2998046875,9825.2998046875,-17.399999618530273,9836.69921875,-9156.0537109375,-6661.54296875,0.0
0,3.9267578125,-964.7999877929688,-979.1688842773438,-697.0936279296875,-3659.986328125,-4861.83349609375,-6024.04833984375,-9579.791015625,-2840.358154296875,-883.718505859375,6130.61962890625,357.920166015625,1096.93505859375,8350.470703125,5428.27978515625,1544.8953857421875,-521.5469970703125,-5.699999809265137,-17.100000381469727,2729.163330078125,-2658.201416015625,-17.399999618530273,-746.6008911132812,812.2619018554688,1595.654541015625,0.0
0,3.929931640625,2333.39990234375,2555.8017578125,9507.94921875,-8490.2216796875,-9823.80078125,-5129.23046875,-9809.400390625,3810.4921875,9868.1904296875,-9298.55078125,-9363.73046875,-6355.02001953125,7040.0107421875,9245.6474609375,9819.900390625,6871.44189453125,-6.0,-17.100000381469727,-9576.0380859375,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9416.638671875,0.0
0,3.933349609375,4731.89990234375,5769.984375,9506.7490234375,1788.4876708984375,-351.96356201171875,3139.212646484375,-9530.6962890625,7024.41650390625,5670.52734375,-9818.1005859375,-2222.69921875,-4173.75537109375,-2876.173095703125,1240.86962890625,6305.75,5300.49169921875,-5.400000095367432,-17.399999618530273,6756.40185546875,-4743.6826171875,-17.700000762939453,-8095.53173828125,5136.6435546875,3077.76171875,0.0
0,3.9365234375,2015.4000244140625,2946.208984375,-3095.527587890625,9819.599609375,9823.5,7304.93115234375,-9809.400390625,1591.8458251953125,-8100.7529296875,3928.977783203125,9814.2001953125,4819.91162109375,-7495.02734375,-7560.068359375,-5613.76904296875,-3282.50146484375,-6.0,-17.700000762939453,9816.2998046875,9779.123046875,-17.399999618530273,7360.9384765625,-8759.5,-7983.36572265625,0.0
0,3.93994140625,-2020.800048828125,-1999.14892578125,-9828.900390625,5690.3154296875,7961.451171875,1490.863525390625,-9535.7861328125,-4167.29541015625,-10678.2646484375,9817.7998046875,7625.3466796875,5060.90673828125,-1248.97119140625,-4283.0693359375,-7278.5400390625,-5355.77099609375,-6.0,-17.700000762939453,9349.2578125,9825.2998046875,-17.700000762939453,9836.69921875,-9254.21875,-6953.05078125,0.0
0,3.943359375,-1640.0999755859375,-1862.9114990234375,-1560.661865234375,-4431.06201171875,-5410.46533203125,-5840.46533203125,-9809.400390625,-3270.797119140625,-1693.7938232421875,5949.3466796875,-486.4119873046875,1336.1298828125,7777.57568359375,4982.669921875,883.4823608398438,-760.989990234375,-5.699999809265137,-17.399999618530273,-1579.9788818359375,-2704.978515625,-17.399999618530273,-767.3148193359375,794.60400390625,1638.7965087890625,0.0
0,3.946533203125,1671.9000244140625,1743.77880859375,9250.8876953125,-9255.603515625,-9823.80078125,-4957.0458984375,-9809.400390625,3308.213623046875,9058.1142578125,-9358.775390625,-9734.23046875,-6132.03173828125,6605.390625,8932.58203125,9676.94921875,6667.75,-5.699999809265137,-17.399999618530273,-9816.6005859375,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9537.67578125,0.0
0,3.949951171875,3727.199951171875,4539.646484375,8871.4462890625,564.296630859375,-1206.6893310546875,3145.511962890625,-6373.95458984375,6251.24267578125,4418.59228515625,-9818.1005859375,-3404.8837890625,-4280.89794921875,-3860.593017578125,119.64885711669922,5166.93310546875,4773.83740234375,-5.400000095367432,-17.700000762939453,3881.643310546875,-4766.771484375,-17.399999618530273,-8097.03271484375,4781.39111328125,2631.0625,0.0
0,3.953369140625,-1747.5,-1388.1812744140625,-6808.36083984375,7491.3896484375,9823.5,6807.87646484375,9809.1005859375,-1667.8759765625,-13697.6357421875,3740.214111328125,6983.18701171875,2927.36083984375,-9828.6005859375,-9826.2001953125,-8678.38671875,-6177.44775390625,-5.099999904632568,-17.399999618530273,9816.2998046875,9737.7431640625,-17.700000762939453,7362.1396484375,-9406.8544921875,-9417.8369140625,0.0
0,3.95654296875,-5163.60009765625,-5553.02490234375,-9828.900390625,2379.455810546875,6378.5146484375,1013.3072509765625,9028.0732421875,-6818.47607421875,-15244.1435546875,9817.7998046875,4778.75830078125,3451.36865234375,-4602.6572265625,-7149.5439453125,-9616.7119140625,-7750.20068359375,-5.699999809265137,-17.700000762939453,6352.2705078125,9825.2998046875,-17.399999618530273,9836.69921875,-9576.5498046875,-8575.96875,0.0
0,3.9599609375,-4665.89990234375,-5285.35107421875,-5616.64306640625,-7767.6943359375,-7815.1494140625,-6285.0244140625,9809.1005859375,-5874.68310546875,-6406.958984375,5745.90185546875,-3611.249755859375,-363.4441223144531,4712.13720703125,1937.471923828125,-2660.3369140625,-3149.41064453125,-6.0,-17.100000381469727,-7064.36865234375,-3283.39599609375,-17.100000381469727,-765.8137817382812,-1024.7548828125,-668.1016845703125,0.0
0,3.96337890625,-653.0999755859375,-931.755859375,8498.302734375,-9819.900390625,-9823.80078125,-5260.318359375,9450.767578125,1311.3720703125,5007.73779296875,-9436.3779296875,-9814.5,-7280.88720703125,3984.47021484375,6483.5283203125,7274.64404296875,4871.17724609375,-5.699999809265137,-17.399999618530273,-9816.6005859375,-9825.6005859375,-17.100000381469727,-9837.0,9806.7001953125,7889.591796875,0.0
0,3.966552734375,2100.300048828125,2689.638427734375,8128.45947265625,-1575.4154052734375,-2643.0244140625,3030.622314453125,9809.1005859375,4843.4853515625,1178.291259765625,-9818.1005859375,-4744.0146484375,-5016.78955078125,-5472.49755859375,-1316.7371826171875,3390.67822265625,3481.0859375,-5.699999809265137,-17.399999618530273,289.9923400878906,-5018.048828125,-16.799999237060547,-8086.22509765625,4238.1875,1792.190185546875,0.0
0,3.969970703125,-399.8999938964844,56.41549301147461,-5910.89794921875,9079.091796875,9823.5,6914.36669921875,9692.3505859375,-492.10125732421875,-12151.12890625,3558.94140625,8028.49365234375,3802.80810546875,-9828.6005859375,-9418.6748046875,-7742.15869140625,-5028.3017578125,-5.699999809265137,-17.700000762939453,9816.2998046875,9731.4462890625,-17.100000381469727,7374.74755859375,-9013.5927734375,-8880.6591796875,0.0
0,3.973388671875,-4146.0,-4480.83056640625,-9828.900390625,3352.515380859375,6920.85009765625,1069.10205078125,9809.1005859375,-6014.7705078125,-14360.42578125,9817.7998046875,5364.90869140625,4151.8466796875,-3416.974365234375,-6211.8447265625,-9188.755859375,-6948.0517578125,-5.699999809265137,-17.399999618530273,4864.5615234375,9825.2998046875,-17.100000381469727,9836.69921875,-9492.1513671875,-7809.2998046875,0.0
0,3.9765625,-3489.89990234375,-4038.808837890625,-4391.330078125,-6604.03857421875,-7013.48828125,-6126.93896484375,9809.1005859375,-4859.3505859375,-5155.0244140625,5650.92041015625,-2522.812744140625,568.1253051757812,6059.490234375,3315.0830078125,-1125.0313720703125,-2136.059326171875,-5.699999809265137,-16.799999237060547,-7952.919921875,-3015.027099609375,-17.100000381469727,-765.8137817382812,111.3343505859375,736.1102294921875,0.0
0,3.97998046875,168.3000030517578,-28.507827758789062,8834.2509765625,-9819.900390625,-9823.80078125,-5172.42626953125,9609.427734375,2069.27978515625,5965.099609375,-9463.64453125,-9814.5,-6550.69775390625,5128.46044921875,7498.294921875,8310.3681640625,5568.17529296875,-5.699999809265137,-17.399999618530273,-9816.6005859375,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,8996.00390625,0.0
0,3.9833984375,2796.300048828125,3438.044189453125,8565.1923828125,-650.9039916992188,-2043.7269287109375,3045.3212890625,9809.1005859375,5462.802734375,2209.296142578125,-9818.1005859375,-4226.45263671875,-4411.44970703125,-4566.96337890625,-438.11273193359375,4327.20556640625,4131.81787109375,-5.400000095367432,-17.700000762939453,-539.841064453125,-4894.208984375,-17.100000381469727,-8088.32666015625,4849.927734375,2611.588623046875,0.0
0,3.986572265625,321.0,800.0196533203125,-5252.1982421875,9819.599609375,9823.5,6980.9609375,9013.10546875,65.55363464355469,-11193.767578125,3518.491943359375,8615.2431640625,4249.685546875,-8989.953125,-8822.5283203125,-6971.65869140625,-4342.419921875,-5.699999809265137,-17.700000762939453,9816.2998046875,9758.1337890625,-17.700000762939453,7377.44970703125,-8781.646484375,-8104.103515625,0.0
0,3.989990234375,-3647.10009765625,-4126.7333984375,-9828.900390625,3803.83251953125,7038.37158203125,1094.8997802734375,9809.1005859375,-5664.2529296875,-13918.56640625,9817.7998046875,5603.322265625,4575.91455078125,-2669.51123046875,-5719.455078125,-9082.06640625,-6501.61181640625,-6.0,-17.700000762939453,3772.89599609375,9825.2998046875,-18.0,9836.69921875,-9463.12109375,-7441.0947265625,0.0
0,3.993408203125,-1265.0999755859375,-1738.3773193359375,-1690.2420654296875,-4114.89990234375,-5365.1953125,-6008.14990234375,-3065.73681640625,-3201.950927734375,-1472.8641357421875,5618.86083984375,-874.2836303710938,1696.8729248046875,7976.13916015625,5589.01123046875,1898.528076171875,-222.0179901123047,-6.0,-17.399999618530273,-8691.3818359375,-2692.6845703125,-17.100000381469727,-723.4854125976562,1748.4281005859375,3232.353759765625,0.0
0,3.99658203125,3702.300048828125,3707.818115234375,9828.599609375,-7230.369140625,-9823.80078125,-4788.16162109375,-9809.400390625,4973.994140625,11561.9833984375,-9479.224609375,-8876.71875,-4348.4248046875,8670.2119140625,9825.8994140625,9819.900390625,8654.796875,-5.699999809265137,-17.399999618530273,-9816.6005859375,-9825.6005859375,-17.100000381469727,-9837.0,9806.7001953125,9816.900390625,0.0
0,4.0,5665.5,6421.46337890625,9535.544921875,2796.9091796875,535.7400512695312,3431.085693359375,-9551.3525390625,7847.27880859375,7069.748046875,-9818.1005859375,-1880.6531982421875,-2591.827880859375,-965.8231201171875,3152.252685546875,7638.16650390625,6706.205078125,-5.099999904632568,-17.399999618530273,-755.8374633789062,-4516.3935546875,-17.100000381469727,-8066.412109375,6610.62646484375,5873.90185546875,0.0
